"Question","Réponse","Expertise","Sous - expertise","Like","Created Date","Updated Date","Owner","Title","ID","Created Date","Updated Date","Owner"
"Quels sont les éléments constitutifs de l'abus de confiance ?
","Lʼabus de confiance (article 314-1 du Code pénal) suppose la réunion de trois éléments cumulatifs : une remise préalable du bien, un détournement de ce bien, et une intention frauduleuse.

La remise préalable : la victime doit avoir volontairement confié le bien à lʼauteur — argent, document, objet — à titre précaire (mandat, dépôt, prêt, travail).

Le détournement : lʼauteur utilise le bien à des fins autres que celles convenues, ou refuse de le restituer.

Lʼintention frauduleuse : lʼauteur agit en connaissance de cause, sachant quʼil nʼa pas le droit dʼagir ainsi.

La peine encourue est de 3 ans dʼemprisonnement et 375 000 € dʼamende, portée à 7 ans et 750 000 € en cas de circonstances aggravantes (abus de faiblesse, qualité de mandataire public, etc.).","[""Droit Pénal""]","[""Abus de confiance""]",3,2025-01-21T11:35:33Z,2025-06-25T12:24:52Z,"d05c9ea4-b2fb-43e7-9de4-52fe8577e54b",,"1a1dc2a2-e6ec-4714-9dc9-afb25f7f6515",2026-04-29T09:36:23Z,2026-04-29T09:36:23Z,"d05c9ea4-b2fb-43e7-9de4-52fe8577e54b"
"Comment savoir si je suis victime d'un abus de confiance ?","L'abus de confiance est défini par l'article 314-1 du Code pénal : il suppose une remise volontaire d'un bien, son détournement par le bénéficiaire, et un préjudice pour la victime. Si ces trois conditions sont réunies, vous êtes potentiellement victime de ce délit, puni de 3 ans d'emprisonnement et 375 000 € d'amende.

Vous avez remis un bien ou des fonds à quelqu'un — par contrat, accord verbal ou simple geste de confiance — et cette personne en a fait un usage contraire à ce qui était convenu : c'est le détournement. Il peut s'agir d'un employé qui utilise la trésorerie de l'entreprise à des fins personnelles, d'un proche qui conserve un objet prêté et refuse de le restituer, ou encore d'une personne mandatée qui détourne les sommes qu'elle gérait.

Le préjudice peut être matériel (perte d'argent, d'un bien) ou moral. La plainte peut être déposée auprès du commissariat, de la gendarmerie ou directement entre les mains du procureur de la République.

Un avocat pénaliste peut vous aider à qualifier les faits et à constituer votre dossier avant le dépôt de plainte.","[""Droit Pénal""]","[""Abus de confiance""]",2,2025-01-21T11:36:56Z,2025-09-05T23:30:29Z,"d05c9ea4-b2fb-43e7-9de4-52fe8577e54b",,"1a2ea522-6645-41f2-9ce0-01b80535161c",2026-04-29T09:36:23Z,2026-04-29T09:36:23Z,"d05c9ea4-b2fb-43e7-9de4-52fe8577e54b"
"Quelles sont les conséquences de la préméditation ? ","La préméditation est une circonstance aggravante qui alourdit significativement la peine encourue, et peut même modifier la nature juridique de l'infraction.

L'exemple le plus frappant est celui du meurtre : l'homicide volontaire est puni de 30 ans de réclusion criminelle (art. 221-1 du Code pénal), mais s'il est commis avec préméditation, il devient un assassinat, puni de la réclusion criminelle à perpétuité (art. 221-3 du Code pénal).

L'effet de la préméditation peut aussi transformer la nature même de l'infraction. Des violences ayant entraîné une ITT inférieure ou égale à 8 jours constituent une contravention de 5ème classe (art. R625-1 du Code pénal). Retenues avec préméditation, ces mêmes violences deviennent un délit puni de 3 ans d'emprisonnement et 45 000 € d'amende (art. 222-13, 9° du Code pénal).

En défense comme en accusation, il est donc essentiel que cette circonstance soit établie de manière claire et certaine avant d'être retenue par les juges.","[""Droit Pénal"",""Procès criminel""]","[""Préméditation""]",1,2025-01-21T11:40:16Z,2025-06-25T12:24:52Z,"d05c9ea4-b2fb-43e7-9de4-52fe8577e54b",,"1b516033-822a-4851-a10e-6cf013152e30",2026-04-29T09:36:23Z,2026-04-29T09:36:23Z,"d05c9ea4-b2fb-43e7-9de4-52fe8577e54b"
"Que faire en cas de refus de plainte ?","En cas de refus de prendre votre plainte, vous disposez de recours concrets. L'article 15-3 du Code de procédure pénale oblige les forces de l'ordre à enregistrer toute plainte : vous pouvez rappeler cette obligation au guichet ou demander à parler au responsable de service.

Si le refus persiste, adressez votre plainte directement au Procureur de la République par lettre recommandée avec accusé de réception, en exposant les faits et en joignant vos éléments de preuve. Le Procureur est compétent pour ordonner l'ouverture d'une enquête.

Vous pouvez également signaler le refus au Défenseur des droits, autorité indépendante habilitée à intervenir en cas de manquement des forces de l'ordre à leurs obligations légales.","[""Droit Pénal"",""Victimes de délits ou de crimes""]","[""Dépôt de plainte""]",1,2025-01-21T11:19:59Z,2025-06-25T12:24:52Z,"d05c9ea4-b2fb-43e7-9de4-52fe8577e54b",,"1bf62d6c-652d-48ef-9c09-5c569565f801",2026-04-29T09:36:23Z,2026-04-29T09:36:23Z,"d05c9ea4-b2fb-43e7-9de4-52fe8577e54b"
"Quelle est la différence entre la garde à vue et l'audition libre ?","La garde à vue est une mesure privative de liberté : vous êtes retenu contre votre volonté pour une durée de principe de 24 heures, prolongeable à 48 heures sur autorisation écrite et motivée du Procureur de la République si la peine encourue dépasse 1 an d'emprisonnement. L'audition libre, à l'inverse, suppose que vous vous présentez volontairement : vous pouvez quitter les locaux à tout moment et ne pouvez être retenu contre votre gré.

En matière de délinquance ou criminalité organisée, la garde à vue peut être prolongée jusqu'à 72 ou 96 heures, sur décision du juge des libertés et de la détention (JLD) ou du juge d'instruction. En matière terroriste, la durée peut atteindre 144 heures.

L'audition libre ne s'applique qu'à une personne se déplaçant d'elle-même : en cas d'arrestation, seule la garde à vue est possible.","[""Droit Pénal""]","[""Garde à vue""]",1,2025-02-10T16:17:50Z,2025-06-25T12:24:52Z,"d05c9ea4-b2fb-43e7-9de4-52fe8577e54b",,"1c821b78-bc04-4355-8d2e-00c113f8eec5",2026-04-29T09:36:23Z,2026-04-29T09:36:23Z,"d05c9ea4-b2fb-43e7-9de4-52fe8577e54b"
"Que faire si je suis victime d'un abus de confiance ?
","En cas d'abus de confiance (article 314-1 du Code pénal), commencez par rassembler toutes les preuves de la remise initiale du bien ou des fonds : contrats, reçus, relevés bancaires, échanges écrits. Notez précisément les dates, lieux et circonstances des faits.

Déposez ensuite une plainte auprès de la police, de la gendarmerie ou directement auprès du procureur de la République. Le dépôt en ligne est possible via le portail de l'aide aux victimes. Le délai de prescription est de 6 ans à compter du jour où vous avez eu connaissance des faits.

Si les preuves sont suffisantes, le procureur engage des poursuites. Vous pouvez alors vous constituer partie civile pour obtenir réparation de votre préjudice devant le tribunal correctionnel.

Face à une situation complexe — détournement de fonds importants, auteur dans votre entourage professionnel, preuves difficiles à réunir — un avocat pénaliste peut vous aider à structurer votre dossier dès le dépôt de plainte.","[""Droit Pénal""]","[""Abus de confiance""]",1,2025-01-21T11:36:56Z,2025-09-05T23:30:19Z,"d05c9ea4-b2fb-43e7-9de4-52fe8577e54b",,"1e95454e-6841-47ba-84e7-46dded18b96d",2026-04-29T09:36:23Z,2026-04-29T09:36:23Z,"d05c9ea4-b2fb-43e7-9de4-52fe8577e54b"
"Comment un avocat peut-il m'aider à rédiger ou vérifier un contrat d'assurance ?","Un avocat spécialisé en droit des assurances analyse chaque clause de votre contrat avant signature : clauses d'exclusion, de déchéance ou de nullité, qui doivent figurer en caractères très apparents conformément au Code des assurances. Il vérifie que les garanties, montants et durées correspondent à votre situation réelle, et négocie les termes avec l'assureur si nécessaire.

Concrètement, son intervention porte sur trois axes : la conformité légale du contrat, l'adéquation des garanties à vos risques (professionnels ou personnels), et la neutralisation des clauses susceptibles de limiter indûment vos droits en cas de sinistre.

Faire relire un contrat par un avocat avant de le signer est particulièrement utile pour les contrats multirisques professionnels, les assurances de responsabilité civile ou les contrats à forts enjeux financiers.","[""Droit des assurances particuliers et professionnels""]","[""Rédaction et négociation contrat""]",1,2025-01-28T13:13:09Z,2025-06-25T12:24:52Z,"d05c9ea4-b2fb-43e7-9de4-52fe8577e54b",,"212c72a7-4992-432c-91ad-4fd33e80c23a",2026-04-29T09:36:23Z,2026-04-29T09:36:23Z,"d05c9ea4-b2fb-43e7-9de4-52fe8577e54b"
"Quelles mesures prévoit une ordonnance de protection et comment lʼobtenir ?","Lʼordonnance de protection est délivrée par le Juge aux affaires familiales (JAF) dans un délai de 6 jours après lʼaudience. Elle peut imposer des mesures immédiates pour protéger la victime de violences conjugales : interdiction de contact, éloignement du domicile, interdiction de port dʼarmes, ou port dʼun bracelet anti-rapprochement (BAR) avec accord des parties.

Sur le logement, le juge attribue en principe le domicile conjugal à la victime. Celle-ci peut élire domicile chez son avocat ou auprès du procureur pour protéger son adresse.

Concernant les enfants, le juge fixe les modalités dʼautorité parentale, le droit de visite et la contribution aux charges du foyer.

Pour lʼobtenir, il faut déposer une requête auprès du JAF du tribunal du domicile de la victime — le formulaire Cerfa n° 15458*05 est disponible en ligne — en joignant toutes les preuves disponibles (certificats médicaux, témoignages, SMS, photos).

En cas de danger immédiat, une ordonnance provisoire de protection immédiate peut être rendue sans audience sous 24 heures.","[""Violences conjugales et féminicides""]","[""Ordonnance de protection""]",1,2025-02-10T10:17:29Z,2025-06-25T12:24:52Z,"d05c9ea4-b2fb-43e7-9de4-52fe8577e54b",,"21625ca3-05f3-4499-87a9-1f792a77f998",2026-04-29T09:36:23Z,2026-04-29T09:36:23Z,"d05c9ea4-b2fb-43e7-9de4-52fe8577e54b"
"Comment le préjudice moral est-il évalué et indemnisé ?","Le préjudice moral recouvre les souffrances psychologiques causées par un accident ou une erreur médicale : anxiété, stress post-traumatique, dépression, altération de la qualité de vie. Son indemnisation est distincte du préjudice physique et repose sur une évaluation médicale.

Les souffrances endurées (pretium doloris) sont cotées sur une échelle de 1 à 7, le niveau 7 correspondant aux douleurs les plus intenses. Plus la cote est élevée, plus l'indemnisation sera importante.

D'autres postes peuvent s'y ajouter : le préjudice d'agrément (impossibilité de pratiquer une activité antérieure), le préjudice esthétique ou encore le préjudice sexuel. L'évaluation est confiée à un médecin expert, dont les conclusions orientent directement le montant alloué par le juge ou la commission (CRCI/ONIAM).","[""Accidents et erreurs médicales""]","[""Préjudice""]",1,2025-02-08T22:23:08Z,2025-06-25T12:24:52Z,"d05c9ea4-b2fb-43e7-9de4-52fe8577e54b",,"21e721ab-57a6-471c-9a08-a095b8d2145f",2026-04-29T09:36:23Z,2026-04-29T09:36:23Z,"d05c9ea4-b2fb-43e7-9de4-52fe8577e54b"
"Pendant combien de temps peut-on être considéré en état de récidive après une première infraction ?","La durée pendant laquelle on peut être en état de récidive dépend de la nature et de la gravité de la première infraction, conformément aux articles 132-8 à 132-10 du Code pénal.

Si la première infraction est un crime ou un délit puni d'au moins 10 ans d'emprisonnement :

Tout nouveau crime commis ultérieurement constitue une récidive, sans limite de temps. Un nouveau délit puni d'une peine égale ou supérieure à 10 ans est en récidive s'il intervient dans les 10 ans suivant l'expiration ou la prescription de la peine précédente. Ce délai est réduit à 5 ans si le nouveau délit est puni d'une peine comprise entre 1 et 10 ans.

Si la première infraction est un délit puni de moins de 10 ans :

La récidive est constituée si le même délit, ou un délit assimilé, est commis dans les 5 ans suivant l'expiration ou la prescription de la peine précédente.","[""Procès criminel"",""Droit Pénal""]","[""Récidive""]",1,2025-01-28T14:36:36Z,2025-06-25T12:24:52Z,"d05c9ea4-b2fb-43e7-9de4-52fe8577e54b",,"232437fb-8bf6-425b-b856-1be1962a7f93",2026-04-29T09:36:23Z,2026-04-29T09:36:23Z,"d05c9ea4-b2fb-43e7-9de4-52fe8577e54b"
"Qui doit déclarer l'accident du travail et quels sont les délais ?","Le salarié déclare l'accident à son employeur dans les 24 heures, et l'employeur le déclare ensuite à la CPAM (ou MSA, ENIM selon le régime) dans les 48 heures. Ces délais courent hors cas de force majeure ou impossibilité absolue.

Le salarié doit également consulter un médecin pour faire constater ses blessures et obtenir un certificat médical initial.

L'employeur peut accompagner sa déclaration d'observations argumentées sur le caractère professionnel de l'accident.

En cas de carence de l'employeur, le salarié peut effectuer lui-même la déclaration auprès de son organisme de sécurité sociale dans un délai de 2 ans à compter de l'accident.","[""Droit et accidents du travail""]","[""Accident du travail""]",1,2025-02-19T14:26:39Z,2025-06-25T12:24:52Z,"d05c9ea4-b2fb-43e7-9de4-52fe8577e54b",,"264ddb75-c154-4bad-b051-c0db42b277c0",2026-04-29T09:36:23Z,2026-04-29T09:36:23Z,"d05c9ea4-b2fb-43e7-9de4-52fe8577e54b"
"Comment évaluer la gravité d’un traumatisme crânien ?","La gravité d'un traumatisme crânien est évaluée à l'aide de l'échelle de Glasgow (score de 3 à 15), complétée par les signes cliniques et des examens d'imagerie (scanner cérébral, IRM). Un score de Glasgow inférieur à 8 caractérise un traumatisme crânien grave.

Sur le plan médico-légal, cette évaluation est déterminante pour fixer le quantum des préjudices indemnisables : déficit fonctionnel temporaire (DFT), déficit fonctionnel permanent (DFP), préjudice esthétique, préjudice d'agrément. L'expertise médicale ordonnée par le tribunal ou diligentée par l'assureur retient ces paramètres pour chiffrer le taux d'incapacité permanente partielle (IPP).

Face à un traumatisme crânien consécutif à un accident de la route, un avocat spécialisé peut contester les conclusions d'une expertise insuffisante et solliciter une contre-expertise ou une expertise judiciaire.","[""Accidents de la route""]","[""Traumatisme crânien""]",1,2025-01-16T13:48:02Z,2025-06-25T12:24:52Z,"d05c9ea4-b2fb-43e7-9de4-52fe8577e54b",,"26e302a2-e045-44dd-90a7-1c3b12a2c5b8",2026-04-29T09:36:23Z,2026-04-29T09:36:23Z,"d05c9ea4-b2fb-43e7-9de4-52fe8577e54b"
